Unnamed: 0,name,store,ing_info,calories,trans_fat,total_fat,saturated_fat,sodium,cholesterol,carbohydrate,dietary_fiber,protein,total_sugars,serve_ct,serve_size,labels
404,Apple Caramel Slab Pie,Trader Joes,"Northern Spy Apples, Unbleached Enriched Flour (wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Palm Shortening (palm Oil, Fractionated Palm Oil), Brown Sugar, Whipping Cream (cream [milk], Carrageenan), Water, Butter (cream, Salt), Lemon Juice (water, Lemon Juice Concentrate), Eggs, Salt, Cornstarch, Sugar, Dextrose, Cultured Wheat Flour, Glaze (sugar, Agar), Yeast, Distilled Vinegar, Calcium Citrate, Natural Vanilla Flavor, Locust Bean Gum, Microbial Enzymes, Caramel Color, Tapioca Starch. Contains Milk, Egg, Wheat. May Contain Traces Of Soy, Almond, Coconut, Pecan.",380.0,0.0,24.0,12.0,390.0,20.0,36.0,2.0,4.0,14.0,5.0,1/5 Tart (130g),
405,Raspberry Stars,Trader Joes,"Unbleached Enriched Wheat Flour (wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Seedless Raspberry Jam (sugar, Raspberries, Tapioca Syrup, Water, Pectin, Citric Acid, Sodium Alginate, Natural Flavor, Tricalcium Phosphate), Palm Oil, Sugar, Liquid Pasteurized Eggs (whole Eggs, Water, Citric Acid [to Protect Color]), Water, Contains 2% Or Less Of Sea Salt, Natural Almond Flavor, Soy Lecithin. Contains Egg, Soy, Wheat, Almond. May Contain Traces Of Peanut, Walnut, Coconut.",130.0,0.0,6.0,2.0,50.0,5.0,17.0,0.0,1.0,7.0,18.0,1 Cookie (25g/0.9oz),{'dairy free'}
406,"Egg Nog, Light Egg Nog & Almond Nog",Trader Joes,"Egg Nog: Milk, Cream, Sugar, Egg Nog Base (sugar, Egg Yolks, Natural Flavors, Nutmeg, Turmeric, Annatto Extract [for Color], Citric Acid), Nonfat Milk Solids, Stabilizers (guar Gum, Carrageenan, Locust Bean Gum, Sugar), Vitamin D3. Contains Milk, Egg. Light Egg Nog: Fat Free Milk, Sugar, Egg Nog Base (sugar, Egg Yolks, Natural Flavors, Nutmeg, Turmeric, Annat To Ex Tr Act [for Color], Citric Acid), Nonfat Milk Solids, Stabilizers (guar Gum, Carrageenan, Locust Bean Gum, Sugar), Vitamin A Palmitate, Vitamin D3. Contains Milk, Egg. Almond Nog: Almond Base (water, Almonds), Cane Sugar, Contains 2% Or Less Of Calcium Carbonate, Vitamin E Acetate, Zinc Gluconate, Vitamin A Palmitate, Vitamin B12, Vitamin D2, Natural Flavors, Pumpkin Concentrate (for Color), Xanthan Gum, Sea Salt, Gellan Gum, Sunflower Lecithin Contains Almond.",180.0,0.0,9.0,5.0,70.0,65.0,20.0,0.0,5.0,20.0,1.0,1/2 Cup (120ml),
408,Peppermint Hot Chocolate,Trader Joes,"Bittersweet Chocolate (sugar, Chocolate Liquor, Cocoa Butter, Natural Vanilla Flavor, Soy Lecithin [emulsifier]), Cane Sugar, Coconut Oil, Non Fat Milk Powder,cocoa,maltodextrin (corn), Natural Mint Flavor, Tricalcium Phosphate, Guar Gum, Sodium Caseinate (a Milk Derivative), Mono- And Diglycerides, Dipotassium Phosphate, Silicon Dioxide, Salt. Contains Milk, Soy, Coconut.",140.0,0.0,7.0,5.0,70.0,0.0,18.0,1.0,1.0,15.0,8.0,1 Oz (28g),
410,Triple Ginger Brew,Trader Joes,"Sparkling Water, Cane Sugar, Ginger Root, Honey, Pineapple Juice From Concentrate, Lemon Juice From Concentrate, Lime Juice From Concentrate, Natural Flavor (with Ginger Extract), Spices",100.0,0.0,0.0,0.0,10.0,0.0,25.0,0.0,0.0,25.0,3.0,8 Fl Oz (240ml),{'dairy free'}
411,Winter Wassail,Trader Joes,"Water, Cane Sugar, Apple Juice Concentrate, Blackcurrant Juice Concentrate, Citric Acid, Natural Flavor, Spices (cinnamon, Cloves, Nutmeg, Cardamom, Ginger), Lemon Juice Concentrate, Orange Peel.",100.0,0.0,0.0,0.0,10.0,0.0,26.0,0.0,0.0,25.0,8.0,8 Fl Oz (240ml),{'dairy free'}
412,Double Crème Brie With Truffles,Trader Joes,"Pasteurized Cow's Milk, Cream, Lactic Starters, Salt, Truffle, Truffle Flavor, Rennet. Contains Milk.",100.0,0.0,9.0,6.0,170.0,30.0,0.0,0.0,4.0,0.0,,1 Oz (28g),
413,Fig Goat Cheese Log,Trader Joes,"Pasteurized Goat's Milk, Dried Figs, Salt, Cheese Cultures (milk), Microbial Rennet. Contains Milk.",80.0,0.0,5.0,3.0,65.0,15.0,5.0,0.0,4.0,3.0,8.0,1 Oz (28g),
414,Fromage Pavé,Trader Joes,"Pasteurized Milk, Cream, Salt, Cheese Culture, Microbial Rennet. Contains Milk.",110.0,0.0,11.0,6.0,110.0,30.0,0.0,0.0,3.0,0.0,7.0,1 Oz (28g/about 1 Inch Cube),
415,Horseradish Cheddar Cheese,Trader Joes,"Cheddar Cheese (pasteurized Cow's Milk, Salt, Microbial Rennet, Cheese Culture), Horseradish Sauce (horseradish Paste [water, Horseradish Powder], Rapeseed Oil, Distilled Vinegar, Sugar, Mustard Flour, Guar Gum, Salt, Cornstarch), Parsley. Contains Milk.",100.0,0.0,8.0,4.0,190.0,20.0,1.0,0.0,6.0,1.0,1.0,1 Oz (28g/ About 1 Inch Cube),
416,Le Rustique Camembert,Trader Joes,"Pasteurized Milk, Salt, Lactic Starters, Microbial Rennet, Penicillium Canadidum Abd Geotrichum (harmless White Mold). Contains Milk.",80.0,0.0,6.0,4.0,180.0,20.0,0.0,0.0,6.0,0.0,8.0,1oz (30g),
417,Templar Roquefort,Trader Joes,"Unpasturized Sheeps Milk, Salt, Cheese Cultures, Enzymes, Penicillium Roquefort Contains Milk.",100.0,0.0,9.0,6.0,390.0,25.0,0.0,0.0,5.0,0.0,,1oz (28g),
418,Antipasto Assortment,Trader Joes,"Mild Salami Nuggets: Pork, Seasoning Blend (sea Salt, Dextrose, Black Pepper, White Pepper, Garlic Powder), Cultured Celery Juice Powder (celery Juice, Lactic Acid Starter Culture, Maltodextrin, Cornstarch), Lactic Acid Starter Culture. Mixed Olives: Water, Kalamata Olives, Green Chalkidikis Olives, Blond Am-fissa Olives, Sea Salt, Sunflower Oil, Lactic Acid. Pepper Coated Dry Italian Salami: Pork, Seasoning Blend (sea Salt, Dextrose, Black Pepper, White Pepper, Garlic Powder), Black Pepper, Gelatin, Cultured Celery Juice Powder (celery Juice, Lactic Acid Starter Culture, Maltodextrin, Cornstarch), Lactic Acid Starter Culture. Unexpected Cheddar: Pasteurized Milk, Cheese Cultures, Salt, Microbial Enzyme, Lactic Acid, Cellulose Powder (anti-caking Agent). Contains Milk.",100.0,0.0,7.0,2.0,360.0,25.0,0.0,0.0,8.0,0.0,1.0,1 Oz (28g/about 7 Pieces),
419,Bacon-wrapped Porchetta Pork Roast,Trader Joes,"Pork, Uncured Applewood Smoked Bacon No Nitrites Or Nitrates Added Except For Those Naturally Occurring In Celery Powder And Salt (pork Bellies, Water, Sodium Lactate, Salt, Turbinado Sugar, Spice Blend [cane Sugar, Clove, Cinnamon, Capsicum], Celery Powder, Sea Salt, Applewood Smoke), Seasoning Mix (minced Garlic [garlic, Water, Phosphoric Acid], Extra Virgin Olive Oil, Herbs [sage, Rosemary, Oregano], Salt, Lemon Juice Powder [citric Acid, Malic Acid, Lemon Oil, Lemon Juice, Ascorbic Acid {vitamin C}], Black Pepper).",280.0,0.0,23.0,7.0,530.0,65.0,1.0,0.0,18.0,0.0,,4oz (112g),{'dairy free'}
420,Black Truffle Butter,Trader Joes,"Butter (cream [milk], Natural Flavor), Black Truffle Base (summer Truffle Pieces, Truffle Juice, Salt, Natural Truffle Flavor, Vegetable Fiber. Contains Milk.",100.0,0.0,11.0,7.0,10.0,35.0,0.0,0.0,0.0,0.0,6.0,1 Tablespoon (14g),
421,Cornish Game Hens,Trader Joes,Cornish Game Hen.,220.0,0.0,16.0,4.0,70.0,115.0,0.0,0.0,19.0,0.0,4.0,4oz (112g),{'dairy free'}
422,Chocolate Hummus,Trader Joes,"Cooked Chickpeas (garbanzo Beans, Water), Cane Sugar, Water, Cocoa Processed With Baking Soda, Expeller Pressed Canola Oil, Sea Salt, Tahini (sesame Seeds), Natural Flavor, Nisin (mold Inhibitor).",50.0,0.0,1.0,0.0,90.0,0.0,9.0,1.0,2.0,5.0,8.0,2 Tbsp. (28g),"{'dairy free', 'kosher'}"
423,Charcuterie Pinwheels,Trader Joes,"Mozzarella Cheese (pasteurized Milk, Cheese Cultures, Salt, Microbial Enzyme), Uncured Pepperoni* (pork, Sea Salt, Demerara Sugar, Lactic Acid Starter Culture, Natural Flavors, Natural Hickory Smoke Flavor, Cultured Celery Powder), Uncured Sopressata* (pork, Sea Salt, Demerara Sugar, Cultured Celery Powder, White Wine). *no Nitrates Or Nitrites Added, Except For Those Naturally Occurring In Cultured Celery Powder And Sea Salt. Contains Milk.",240.0,0.0,17.0,9.0,700.0,60.0,2.0,0.0,20.0,1.0,4.0,6 Pieces (85g),
424,Cultured Coconut Milk Nog,Trader Joes,"Pasteurized Coconut Milk (water, Coconut Cream [coconut, Water], Tapioca Starch), Flavor Base (water, Cane Sugar, Modified Cornstarch, Fruit Juice For Color [pumpkin Concentrate, Invert Sugar Syrup, Citric Acid], Natural Flavor, Nutmeg, Citric Acid), Live Active Cultures (streptococcus Thermophilus, Lactobacillus Acidophilus, L. Bulgaricus, Bifidobacterium Lactis, L. Paracasei). Contains Coconut.",170.0,0.0,7.0,6.0,20.0,0.0,26.0,0.0,1.0,20.0,1.0,1 Container (170g),
425,Egg Nog Whole Milk Greek Yogurt,Trader Joes,"Grade A Cultured Pasteurized Milk (cultured Pasteurized Skim Milk, Pasteurized Cream), Egg Nog Base (cane Sugar, Water, Egg Yolk With Sugar [egg Yolk, Sugar], Modified Cornstarch, Natural Flavors, Nutmeg, Annatto [for Color], Turmeric [for Color], Citric Acid), Live Active Cultures (streptococcus Thermophilus, Lactobacillus Bulgaricus, L. Acidophilus, Bifidobacterium Lactis, L. Casei). Contains Milk, Egg.",180.0,0.0,7.0,4.0,60.0,80.0,18.0,0.0,11.0,15.0,1.0,1 Container (150g/5.3 Oz),
426,Everything But The Bagel Seasoned Smoked Salmon,Trader Joes,"Atlantic Salmon (color Added), Salt, Sesame Seeds, Dried Garlic, Dried Onion, Poppy Seeds, Natural Hardwood Smoke. Contains Salmon.",80.0,0.0,3.0,0.0,600.0,30.0,0.0,0.0,11.0,0.0,2.0,2 Slices (56g),"{'dairy free', 'kosher'}"
427,Maple Bourbon Flavored Glazed Ham,Trader Joes,"Pork, Water, Sea Salt, Cane Sugar, Vinegar, Maple Bourbon Glaze (cane Sugar, Rice Starch, Maple Sugar, Natural Bourbon Flavor With Other Natural Flavors, Spice Extractives, Tricalcium Phosphate), Ham Seasoning (maple Sugar, Sweetener [cane Sugar, Honey], Spices, Natural Flavor, Silicon Dioxide), Cultured Celery Powder (celery Powder, Sea Salt, Silicon Dioxide), Rosemary Extract (for Freshness).",130.0,0.0,4.0,1.0,630.0,55.0,4.0,0.0,17.0,3.0,,3 Oz (84g),{'dairy free'}
430,Truffle Dip,Trader Joes,"Cream Cheese (pasteurized Milk, Pasteurized Cream, Cheese Culture, Salt, Guar Gum, Carob Bean Gum, Xanthan Gum), Light Cream (milk, Cream), Water, Ricotta Cheese (pasteurized Whey, Cream, Milk, Vinegar, Salt), Parmesan Cheese (pasteurized Cow's Milk, Cheese Culture, Salt, Microbial Enzyme), Truffle Infused Olive Oil (olive Oil, Truffle Extract [alcohol, Truffle], Natural Flavor), Truffle Base (carob Powder, Truffle, Truffle Broth [truffle, Water, Salt], Salt, Natural Flavor), Salt, Black Pepper, Guar Gum. Contains Milk.",60.0,0.0,6.0,3.0,110.0,15.0,1.0,0.0,2.0,1.0,8.0,2 Tablespoons (28g),
434,Candy Cane Joe Joe's Ice Cream,Trader Joes,"Cream , Sugar Syrup (cane Sugar, Water), Nonfat Milk, Peppermint Flavored Crème Cookie Pieces (unbleached Enriched Flour [wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid], Powdered Sugar [sugar, Cornstarch], Sugar, Palm Oil, Soybean Oil, Cocoa Processed With Alkali, Peppermint Candy [sugar, Rice Syrup, Peppermint Oil, Vegetable Juice {color}], Leavening Agents [baking Soda, Ammonium Bicarbonate], Sea Salt, Cocoa Extract, Invert Sugar, Soy Lecithin, Peppermint Oil, Natural Flavors, Cocoa Powder, Coffee Powder), Fudge Swirl (powdered Cane Sugar, Expeller Pressed Soybean Oil, Cocoa Processed With Alkali, Coconut Oil, Cocoa Butter, Mono- And Diglycerides, Soy Lecithin, Salt), Whey (milk), Guar Gum, Vanilla Extract (water, Ethyl Alcohol, Invert Sugar Syrup, Vanilla Bean Extractives), Vegetable Juice (color), Carob Bean Gum , Peppermint Oil . Contains Milk, Soy, Wheat, Coconut. May Contain Traces Of Peanut.",290.0,0.0,17.0,8.0,85.0,30.0,38.0,1.0,3.0,33.0,3.0,2/3 Cup (117g),
435,Cauliflower Pancakes & Potato Pancakes,Trader Joes,"Cauliflower Pancakes: Cauliflower (cauliflower, Salt), Parmesan Cheese (milk, Salt, Animal Rennet), Brown Rice Flour, Leeks, Potato Starch, Sunflower Oil, Rice Flour, Egg White Powder, Cornstarch, Salt, Guar Gum. Contains Milk, Egg. Potato Pancakes: Potatoes, Onions, Water, Dehydrated Potatoes, Canola Oil, Matzoh Meal (wheat), Egg Whites, Egg Salt, White Pepper. Contains Wheat, Egg.",170.0,0.0,7.0,2.0,340.0,10.0,21.0,2.0,7.0,2.0,3.0,2 Pieces (85g),
436,Chocolate Lava Gnocchi,Trader Joes,"Potato Puree, Pasteurized Cream, Sugar, Rice Starch, Potato Starch, Whole Eggs, Cocoa Powder, Hazelnut Paste, Whole Milk Powder, Sea Salt. Contains Milk, Hazelnut, Egg.",300.0,0.0,12.0,7.0,170.0,45.0,42.0,2.0,3.0,19.0,2.0,1 Cup (129g),
442,Jingle Jangle Ice Cream,Trader Joes,"Cream , Milk , Cane Sugar , Chocolate Candy Mix (dark Chocolate [sugar, Cocoa Mass, Cocoa Butter, Soy Lecithin, Natural Vanilla Flavor], Milk Chocolate [sugar, Milk, Cocoa Mass, Cocoa Butter, Soy Lecithin, Natural Vanilla Flavor], Chocolate Flavored Creme Cookies [cane Sugar, Unbleached Enriched Flour {wheat Flour, Niacin, Iron, Thiamine Mononitrate, Riboflavin, Folic Acid}, Palm Oil, Expeller Pressed Soybean Oil, Cocoa Processed With Alkali, Cornstarch, Invert Sugar, Baking Soda, Sea Salt, Cocoa Extract, Soy Lecithin, Vanilla Bean Seeds, Natural Flavors, Cocoa Powder, Coffee Powder], Dark Chocolate Peanut Butter Candy [dark Chocolate {sugar, Cocoa Mass, Cocoa Butter, Cocoa Processed With Alkali, Milk Fat, Soy Lecithin, Natural Vanilla Flavor}, Peanut Butter {peanuts, Sugar, Palm Kernel Oil, Lactose, Salt, Palm Oil, Cornstarch, Soy Lecithin}], Milk Chocolate Peanut Butter Candy [milk Chocolate {sugar, Cocoa Butter, Milk Powder, Cocoa Mass, Soy Lecithin, Natural Vanilla Flavor}, Peanut Butter {peanuts, Sugar, Palm Kernel Oil, Lactose, Salt, Soy Lecithin}], Chocolate Candies [milk Chocolate {cane Sugar, Cocoa Butter, Cocoa Mass, Milk Powder, Soy Lecithin, Natural Vanilla Flavor}, Sugar, Cane Sugar, Vegetable Juice {color}, Beta-carotene {color}, Gum Arabic, Confectioner's Glaze], Pretzels [unbleached Enriched Flour {wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid}, Malted Barley, Salt, Soybean Oil]), Sugared Egg Yolks (egg Yolks, Cane Sugar), Carob Bean Gum, Guar Gum. Contains Milk, Egg, Soy, Wheat, Peanut.",290.0,0.0,18.0,10.0,80.0,65.0,30.0,1.0,4.0,27.0,3.0,2/3 Cup (113g),
443,Mini Brie En Croute,Trader Joes,"Brie Cheese (cultured Cream, Salt, Microbial Enzymes, Water, Sodium Phosphates, Milk Protein, Lactic Acid, Beta-carotene [for Color], Guar Gum), Enriched Unbleached Wheat Flour (wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Butter (cream [milk], Natural Flavor), Water, Sea Salt. Contains Milk, Wheat.",190.0,0.0,13.0,8.0,270.0,40.0,14.0,0.0,5.0,0.0,5.0,2 Pieces (56g/2oz),
445,Mini Quiche Duo,Trader Joes,"Mushroom Quiche: Filling (milk, Egg, Swiss Cheese [part-skim Milk, Salt, Calcium, Chloride, Microbial Rennet, Bacterial Culture], Cremini Mushrooms, Sauteed Onion [onion, Rapeseed Oil], Sunflower Oil, Modified Cornstarch, Cornstarch, Garlic, Salt, Chives, Modified Cellulose, White Truffle Concentrate [maltodextrin, Natural Flavors, Truffle Extract], Spice), Dough (enriched Wheat Flour [wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid], Butter, Water, Sunflower Oil, Whey Powder, Tapioca Dextrose, Salt, Dried Orange Plup). Uncured Bacon Quiche: Filling (milk, Egg, Swiss Cheese [part-skim Milk, Salt, Calcium Chloride, Microbial Rennet, Bacterial Culture], Sauteed Onion [onion, Rapeseed Oil], Uncured Cooked Bacon Bits [pork, Water, Sea Salt, Vinegar, Lemon Juice Concentrate, Cane Sugar, Celery Juice Solids], Shallots, Modified Cornstarch, Cornstarch, Garlic, Chives, Salt, Natural Flavor, Spice), Dough (enriched Wheat Flour [wheatflour, Nicin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid], Butter, Water, Sunflower Oil, Whey Powder, Tapioca Dextrose, Salt, Dried Orange Plup). Contains Milk, Egg, Wheat.",280.0,0.0,16.0,7.0,440.0,80.0,23.0,1.0,8.0,2.0,3.0,4 Quiches (84g/2.96 Oz),
446,Hold The Cone! Peppermint,Trader Joes,"Peppermint Flavored Ice Cream (ice Cream [milk, Cream, Cane Sugar, Condensed Skim Milk, Whey, Egg Yolks, Guar Gum, Locust Bean Gum, Carrageenan], Natural Peppermint Flavor With Other Natural Flavors, Beet Juice Concentrate [color]), Chocolate Mini Cone (unbleached Wheat Flour, Sugar, Cocoa Powder [processed With Alkali], Soybean Oil, Soy Lecithin [emulsifier], Nautral Flavor, Salt), Coating (sugar, Coconut Oil, Unsweetened Chocolate, Cocoa Powder [processed With Alkali], Calcium Carbonate, Cocoa Butter, Soy Lecithin [emulsifier], Natural Vanilla Flavor), Coconut Oil. Contains Milk, Egg, Soy, Wheat, Coconut.",260.0,0.0,12.0,8.0,100.0,30.0,32.0,2.0,4.0,19.0,2.0,3 Cones (84g),
448,Pimento Cheese Puffs,Trader Joes,"Puff Pastry (unbleached Enriched Flour [wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid], Water, Unsalted Butter [pasteurized Cream], Salt), Cheese Filling (cream Cheese [pasteurized Milk, Cheese Cultures, Salt, Microbial Rennet, Annatto Extract {for Color}, Powdered Cellulose {anti-caking Agent}], Pimento Pepper [pimento Pepper, Water, Salt, Citric Acid {to Preserve}], Mayonnaise [sunflower Oil, Egg Yolks, Water, Lemon Juice, Distilled Vinegar, Salt, Cane Sugar, Mustard Flour, Black Pepper, Citric Acid {to Preserve}], Uncured Bacon [pork, Water, Sea Salt, Less Than 2% Of Cane Sugar, Cultured Celery Juice Powder], Cayenne Pepper, Xanthan Gum, Chil Pepper), Topping (uncured Bacon [pork, Water, Sea Salt, Less Than 2% Of Cane Sugar, Cultured Celery Juice Powder], Caramelized Onion [onion, Suagr, Unsalted Butter {pasteurized Cream}], Instant Coffee Powder, Onions, Maple Syrup, Apple Cider Vinegar [apple Cider Vinegar, Water], Dark Brown Sugar, Cornstarch, Garlic). Contains Milk, Egg, Wheat.",330.0,0.0,25.0,13.0,370.0,65.0,20.0,1.0,7.0,3.0,3.0,4 Pieces (80g),
449,Scallops Wrapped In Uncured Bacon,Trader Joes,"Scallops, Uncured Bacon No Nitrate Or Nitrite Added Except For Those Naturally Occurring In Celery And Sea Salt (pork, Water, Salt, Turbinado Sugar, Seasoning [cultured Celery Juice Powder, Sea Salt]), Brown Sugar.",180.0,0.0,14.0,4.0,300.0,30.0,5.0,0.0,5.0,4.0,3.0,3 Pieces (70g),{'dairy free'}
451,Black Truffle Alfredo Sauce,Trader Joes,"Water, Thickening Blend (skim Milk Powder, Maltodextrin, Modified Cornstarch, Natural Flavor, Xanthan Gum), Cream, Butter (cream, Natural Flavor), Sunflower Seed Oil, Salt, Black Summer Truffle Pieces, Grana Padano Cheese (milk, Salt, Animal Rennet, Microbial Enzymes), Modified Cornstarch, Sodium Citrate, Pecorino Romano Cheese (sheep's Milk, Salt, Animal Rennet), Maltodextrin, Ground Black Pepper, Egg Yolks, Natural Flavors, Nutmeg. Contains Milk, Egg.",80.0,0.0,7.0,3.0,340.0,15.0,5.0,2.0,1.0,1.0,7.0,1/4 Cup (60g),
454,Peppermint Mini Marshmallows,Trader Joes,"Tapioca Syrup, Cane Sugar, Water, Tapioca Starch, Carrageenan, Soy Protein, Vegetable Juice (color), Peppermint Oil. Contains Soy.",100.0,0.0,0.0,0.0,25.0,0.0,25.0,1.0,0.0,19.0,6.0,1/3 Cup (30g),{'dairy free'}
459,Mediterranean Olive Oil Gift Set,Trader Joes,Extra Virgin Olive Oil.,120.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1 Tbsp (15ml),{'dairy free'}
461,A Taste Of Vermont Organic Maple Syrup Gift Set,Trader Joes,Organic Maple Syrup.,100.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,24.0,13.0,2tbsp (30ml),"{'dairy free', 'organic'}"
464,Rainbow Of Honey,Trader Joes,Honey,60.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,32.0,1 Tbsp (21g),{'dairy free'}
465,Belgian Cookie Collection,Trader Joes,"Wheat Flour, Sugar, Milk Chocolate (sugar, Cocoa Butter, Whole Milk Powder, Cocoa Mass, Lactose, Soy Lecithin), Dark Chocolate (sugar, Cocoa Mass, Cocoa Butter, Milk Fat, Soy Lecithin, Natural Vanilla Flavor), Vegetable Fat (palm, Coconut), White Chocolate (sugar, Cocoa Butter, Whole Milk Powder, Soy Lecithin, Natural Vanilla Flavor), Eggs, Rapeseed Oil, Soy Flour, Butter, Reduced Fat Cocoa Powder (reduced Fat Cocoa Powder, Soy Lecithin), Salt, Leavening Agents (sodium Bicarbonate, Ammonium Bicarbonate, Disodium Diphosphate), Dried Coconut, Egg Whites (egg Whites, Citric Acid), Nonfat Milk, Wheat Starch, Natural Flavors, Cinnamon. Contains Milk, Egg, Soy, Wheat, Coconut. May Contain Traces Of Almond, Hazelnut.",150.0,0.0,8.0,4.0,45.0,5.0,19.0,1.0,2.0,11.0,33.0,3 Cookies (30g),
466,Belgian Truffle Ballotin Box,Trader Joes,"Hazelnut Filling (sugar, Hazelnuts, Cocoa Butter, Cocoa Mass, Nonfat Milk Powder, Sheanut Oil, Sunflower Oil, Coconut Oil, Cocoa Powder, Whole Milk Powder, Soy Lecithin, Sunflower Lecithin, Natural Flavor, Anhydrous Milk Fat), Milk Chocolate (sugar, Whole Milk Powder, Cocoa Mass, Cocoa Butter, Natural Flavor, Soy Lecithin), Dark Chocolate (cocoa Mass, Sugar, Milk Fat, Cocoa Butter, Natural Flavor, Soy Lecithin), White Chocolate (sugar, Cocoa Butter, Whole Milk Powder, Soy Lecithin, Natural Flavor), Caramel Filling (glucose Syrup [wheat], Sweetened Condensed Milk [nonfat Milk, Sugar], Coconut Oil, Mono- And Diglycerides, Salt, Natural Flavor), Milk Chocolate Filling (vegetable Oil [palm Oil, Sunflower Oil, Canola Oil], Sugar, Lactose, Nonfat Milk Powder, Cocoa Powder, Soy Lecithin), Cocoa Mass, Unsalted Butter, Crispy Rice (rice Flour, Sugar, Salt, Cocoa Butter), Hazelnut Crunch (sugar, Hazelnuts), Waffle Crisps (wheat Flour, Sugar, Butter, Egg, Wheat Starch, Salt, Ammonium Bicarbonate), Whipping Cream (cream, Nonfat Milk), Coffee, Sea Salt, Soy Lecithin, Corn Oil, Natural Flavor, Citric Acid (to Preserve), Water. Contains Milk, Egg, Soy, Wheat, Coconut, Hazelnut, Sheanut. May Contain Traces Of Almond, Pecan, Pistachio, Walnut.",140.0,0.0,9.0,5.0,20.0,5.0,13.0,1.0,2.0,12.0,4.0,2 Pieces (25g),
467,Cachet Premium Belgian Chocolates,Trader Joes,"Sugar, Chocolate Liquor, Cocoa Butter, Vegetable Fats (palm, Palm Kernel), Milk Powder, Glucose Syrup, Cream, Hazelnuts, Butter, Whey Powder, Vegetable Oil (rapeseed), Natural Flavors (vanilla, Coffee, Raspberry), Almonds, Butterfat, Lactose, Wheat Flour, Soy Lecithin, Condensed Milk, Alcohol, Cocoa Powder, Skim Milk Powder, Raspberry. Glycerol, Maize Starch, Salt, Maltodextrin, Invertase, Sodium Acid Pyrophosphate, Citric Acid, Mono- And Diglycerides Of Fatty Acids, Red Beet Extract, Barley Malt, Paprika Extract, Carrageenan. Contains Wheat, Milk, Soy, And Tree Nuts (hazelnuts, Almond).",140.0,0.0,8.0,5.0,15.0,5.0,16.0,1.0,1.0,13.0,12.0,2 Chocolates (27g),
